,14517X2,14517X5,14517X4,14517X3,14517X12,14517X8,14517X10,14517X6,14517X1,14517X7,14517X11,14517X9
snR31,3.363718613535542,2.999383448006446,2.6710626542761893,2.972303579361165,2.2189181226130557,2.145769898531171,3.304242593594123,2.8753487144772154,2.538901090952479,2.658769489475605,2.6325967467354787,2.13948780600908
snR5,3.272526591010492,3.0265178561315778,2.26081896483632,3.853470478403073,2.5630807691394577,2.235772481563932,4.6701782911895675,3.5347281305061062,3.2062737872392724,2.5035060394024504,2.6943455448946128,2.105922512849848
YOR278W,0.02343429824850474,0.021945876555590906,0.02002908049930267,0.02428679692425362,0.019272772296593178,0.02068004921204337,0.01700446362959648,0.021801942844843557,0.02350301469781547,0.021392681869038307,0.01820452370202961,0.023078968134270753
YOR279C,0.010116830553552036,0.01477993249062102,0.015338509510577084,0.01105865219633999,0.018621036035355726,0.016575313546136842,0.0159600210740174,0.018320869597351505,0.010365234373704346,0.017942674894783902,0.022180762606846472,0.019718923522263444
YOR280C,0.03659028406380789,0.0422849012070019,0.045849806340140395,0.03514813452506192,0.03664834491933205,0.04472995664424434,0.036145542537181476,0.04529818305075303,0.03882711443467242,0.043206103056080226,0.03974200231783143,0.04614666999168806
YOR281C,0.08080271763539726,0.07814562816203624,0.08134220026166664,0.0811067725222081,0.0741363784510065,0.08713544949012265,0.06604288777859538,0.08192961358134526,0.07540577588706092,0.0805232239180546,0.07286363457973077,0.0930788651077265
YOR283W,0.06175026991824774,0.08028780839952744,0.08028470434693159,0.06520878291912865,0.09436286326637972,0.1045941762000426,0.09069047269118122,0.08250341492973727,0.059832728787163766,0.10243415999238153,0.09775947542383928,0.11474019610894365
YOR284W,0.008741012304131884,0.014368655749952101,0.012663937474068895,0.008000356633871782,0.015439811979903779,0.01745374997435886,0.012288940102061321,0.016310352414845256,0.009182087873064423,0.019170413289401035,0.015815694799953327,0.02100034005481117
YOR285W,0.2475760513770086,0.4642898696396836,0.44190605651794795,0.2307278661395579,0.5656634006823823,0.5410899313624845,0.6176233897135028,0.4549622424200649,0.256022025720929,0.5352178622960666,0.5706602897547645,0.515738541513915
YOR286W,0.12279964067719298,0.1229856685760435,0.13055568560165612,0.11271538394951702,0.12361893371192435,0.15741093070602882,0.11358906380257582,0.12660814195089434,0.11629609308658426,0.15428982232711644,0.13531519915905207,0.16291350737799615
YOR287C,0.011013444128329528,0.019660526526153972,0.020201939355394213,0.014360264256764892,0.02316015687519366,0.024912551330733054,0.01295578181302589,0.021621661335668632,0.008952705337876267,0.017762475864276744,0.01771146809784225,0.027305791262866235
YOR288C,0.022514728662157885,0.03525219064107567,0.02918300835453952,0.022587390197322376,0.033261523328608135,0.03389457341209744,0.03366540274142333,0.031711916865226994,0.023994844507958437,0.03751650205272998,0.0314409130891069,0.03445159181316011
YOR289W,0.028810034189187685,0.027383632879250823,0.02449548436125243,0.017700310562212017,0.05688124475305295,0.033163795166590376,0.07337063805692556,0.02473044492917567,0.0302332324915216,0.035569825351789555,0.05936114760813791,0.035095756914731185
tA(UGC)O,0.001514848898836491,0.004015350373959217,0.0014407993278037186,0.0,0.0,0.0,0.0028396234110741676,0.003920827093979593,0.0024881971621155898,0.0031923792238261767,0.0,0.002686621198146223
YOR290C,0.025502100821494594,0.028918776797780262,0.031615649060839204,0.02719651630330815,0.042099965987409275,0.035104685683175804,0.03634125504126464,0.028836949689663674,0.028439689276883954,0.0350038841204818,0.03727048178059675,0.03653775066319356
YOR291W,0.013519293218113092,0.020106741072066975,0.021049398054230527,0.013008543859315849,0.021669865400431025,0.01892696562172885,0.020359488322231677,0.019923976705539113,0.014204699200343807,0.019770945508447085,0.01938784012067258,0.01783327370899148
YOR292C,0.025050654341371607,0.05094714795911588,0.04883280578877603,0.0189175673853036,0.05609893837002516,0.05202491173556821,0.063033844576028,0.05072136628072309,0.026875068327544407,0.054812825520113434,0.05751583075968374,0.05003146618996793
YOR293W,2.5387073257454364,1.388386009497896,1.2696967140383835,2.9986292954016083,1.2935621023420647,1.364083631064587,1.1795547527168113,1.5348451977827364,2.436070639431968,1.349843315342067,1.3204392480032727,1.4147538559830386
YOR293C-A,0.0,0.0,0.0014023780123956194,0.0,0.0007831475726869609,0.0015345195937052473,0.0,0.0,0.0,0.003884061388988515,0.0007353622197585136,0.0
YOR294W,0.18135170017035604,0.13368316183882065,0.15062225798895884,0.1625007503295515,0.2019052335833571,0.2250176999329332,0.16349633353177237,0.13533246127100215,0.1467174246468389,0.21309565066216882,0.18374064159455253,0.22583496871781447
YOR295W,0.0158624546578985,0.014716094557020614,0.014332705608244163,0.020732454960078202,0.019378087992202975,0.020164153472612495,0.016035434866941877,0.014956187777547156,0.015539760042700386,0.017311134264446762,0.018308711004233483,0.019994132246654805
YOR296W,0.009107549154457011,0.014736975093250095,0.016683992800978587,0.00961314719298474,0.013911173988518384,0.012955922008257022,0.01371342987226717,0.015854637565047763,0.008210019949022481,0.011754396308781032,0.01306235521939465,0.014288713667626123
YOR297C,0.023632864474187033,0.02521467331604498,0.02247763144867979,0.021727543054816143,0.035999525518674816,0.040373953019865884,0.03705632217489125,0.026031692072438887,0.021484110980417404,0.03962369078282638,0.04017805676503169,0.042572473945624856
YOR298W,0.004377282130596277,0.0023069675065200876,0.002264256165847094,0.003689630563038126,0.003181537014040778,0.004475682148306972,0.004318593937675296,0.0029152075522829754,0.003405719865645714,0.00436956906261208,0.003370410173893188,0.004834985302080512
YOR298C-A,0.8669469504432026,2.1070033743153878,2.1123691784584655,0.7220384865706769,1.3656760650515598,1.242471130605387,1.305207726933831,2.2053178617564426,0.814667515095735,1.1908366939430746,1.3089447511701542,1.341010775111294
YOR299W,0.03911228105647545,0.05421929804137663,0.05845157535271905,0.03766589024032085,0.07958255764251308,0.057780322816258035,0.08822675024804844,0.04731238486492042,0.03763041294172477,0.056923784946815284,0.08363238359958505,0.05417505581606166
YOR301W,0.026765115194822435,0.03286830002801543,0.03286823466552233,0.027845397115293994,0.035846276764531844,0.0342728181314683,0.026546650969827557,0.03297146509667643,0.028881840037093553,0.03541350089960117,0.03460528092981241,0.03797486384732664
YOR302W,0.13185011761796073,0.29186792525928346,0.2980053276340691,0.05217415395196303,0.20482321131812822,0.19771694765048378,0.2777188101458883,0.2874435418684612,0.16883055744226616,0.24499464145927555,0.27151835806468194,0.2552117918931338
YOR303W,0.18716963141967116,0.4205505585843586,0.43458401148691916,0.10344074778259336,0.39261925033614503,0.3581166478999018,0.42791815269819494,0.3999983813573798,0.20463710519575648,0.3699285653007508,0.4117671458696337,0.34654805085990986
YOR304W,0.02862678149126098,0.031738480838364266,0.029880213332293026,0.031738794964588,0.04095896534535186,0.03862880878555407,0.039930236629946755,0.029510526763888534,0.027160175425216003,0.03707513144034492,0.040508104539081095,0.036175190614673156
YOR304C-A,0.01570019321695351,0.02050637783573411,0.018503598774664422,0.017445061763773643,0.032812433022300906,0.03179155176773603,0.028310782480315835,0.022673836517756476,0.014856226574421634,0.026073560250154382,0.026554746824612993,0.031325256886718805
YOR305W,0.0308756644135517,0.03367234046075224,0.029120641554126327,0.03341136922663676,0.04130737489114051,0.04221721545766189,0.03220783142303632,0.03198802509578133,0.03098038008624761,0.04178995957077596,0.041235264659355904,0.04616688611464003
YOR306C,0.05480483075636424,0.08414841829949922,0.07865209282075651,0.039901544133783766,0.168122291416306,0.1254824667760073,0.15792356069005567,0.08269289184149105,0.05961260029147857,0.12146247041886442,0.15567731574127786,0.11388329840390916
YOR307C,0.023895028610290175,0.03799029257707185,0.03481720536428194,0.03159835433543824,0.04375689484328214,0.04554400176041013,0.04290382017479428,0.03757541392766749,0.026526963777642496,0.04523272496975319,0.047045629448746615,0.046628572245841216
YOR308C,0.011656705752334155,0.014674257756574216,0.014373720532832899,0.013445065325774054,0.018245439018523178,0.020612949766189888,0.014841138121637865,0.01664278938430206,0.010717004054830418,0.015978274930447157,0.018727041603924834,0.02113082708224802
YOR310C,0.20110624562739488,0.19400864168574708,0.19336993279326764,0.22364955133851702,0.16509773082391324,0.21999307449579653,0.14033519415171405,0.18416466053340358,0.19896838330121935,0.21106694218369557,0.16716475238979484,0.22416421323879943
YOR311C,0.04237048835794566,0.07743976604367302,0.06564119908563734,0.04955914502804217,0.04894672329293505,0.06432055633941151,0.04656570854536841,0.07414767035154524,0.046972609741152235,0.05984409803142631,0.04456135190384471,0.06288737771965099
YOR312C,2.0927431591201207,1.0518984664703606,0.9850540419395212,2.3636783250352313,0.9321467219013457,0.9900780686727397,0.8150791555119369,1.0895398069614592,2.002549562087834,0.9816349108635475,0.9410859102408047,1.0108351382922487
YOR313C,0.0006520281227303293,0.00040327123449158026,6.201553710475911e-05,0.0012664127384173416,0.0011774919282734376,0.0006785906222163535,0.001466692280719912,0.0009563180864050069,0.0005890395994041329,0.0009618548251032879,0.0008454931182364985,0.0009829295126472474
YOR315W,0.025294657998291017,0.03588460675696801,0.029073139528884698,0.04494081710144925,0.0373912597526442,0.04486393464199459,0.025176957440777113,0.041248684180498804,0.023641079479740004,0.038965744733602564,0.03624691353835457,0.05136864738684928
YOR316C,0.02764599240376596,0.06221178919237074,0.061559464508967855,0.025685127656256104,0.09261637798085054,0.07567699168175292,0.07780216890843152,0.059753472982163824,0.030332192553407137,0.0768467614657298,0.08344637689056571,0.08356948627319616
YOR316C-A,0.0010315668807375359,0.0014583113298458849,0.00039245653331966963,0.002109029855023381,0.0010958221632746655,0.0008588729069245787,0.0025138084114826355,0.0008899887371284524,0.002033265591430277,0.0017391319652187381,0.00020579166597719598,0.0014636070706318975
YOR317W,0.09150171896599979,0.08434207407972726,0.08941930508330653,0.07260317523141431,0.07490331897858243,0.0851057741837159,0.0776910687171687,0.08500680975458759,0.09001650149939007,0.08493932229454683,0.0748361046875457,0.08052118074570276
YOR319W,0.01843066160251064,0.018801168341907024,0.0172906834482869,0.019525781857780103,0.02678720674758809,0.02458718894459544,0.025676003956724036,0.021321972593144077,0.01444850852092121,0.021980256496775916,0.027408955463726414,0.025481177341054272
YOR320C,0.04631022229847431,0.027297135174736194,0.029323918116336972,0.05046607153091662,0.06117212606932713,0.05747818927458739,0.05916672708160671,0.032315203951993096,0.047606836831606755,0.05758971206944953,0.05877391013334894,0.061288546082710706
YOR321W,0.025303111691582406,0.03262415464853531,0.031910042061713884,0.027782000056341894,0.04514713019663603,0.04457259243580284,0.042951710553014645,0.02943056992689993,0.026437622007893846,0.04473253752233383,0.043654341944138884,0.04362913449955678
YOR322C,0.02866700916867777,0.03056809050668077,0.031187472665580848,0.026936265679626745,0.04442749457980894,0.03907139732552068,0.040670849157368204,0.03174579711828813,0.028251994340015577,0.03422001529147907,0.043949382665254916,0.03907144812772808
YOR323C,0.19004810484892515,0.19183283854648092,0.21311006183132383,0.1882093825806415,0.15975595445453253,0.20374061686711523,0.15065335815042147,0.19093846324115193,0.1920992426835418,0.19186449845605572,0.16372397065565858,0.19150264032545422
YOR324C,0.022690578671015458,0.025486742019867867,0.02649303745115309,0.020102635889824746,0.037458096165310296,0.03273521161571689,0.03798733007064572,0.02709192884780302,0.02330454851460715,0.028580829088783413,0.03538063510158886,0.03284140959903744
YOR326W,0.08283245815632168,0.10324482420513294,0.10511813431654378,0.09753281012146066,0.11415422061417951,0.1200966575149851,0.10060016229167888,0.09950345833382243,0.08379977379336909,0.11945712470408189,0.11127265344399341,0.1258707667029961
YOR327C,0.16928682361526817,0.21635090229213594,0.21838167344001588,0.16516168864663622,0.24753057208141444,0.21822064352042153,0.25911563626051776,0.216214094963892,0.17058086080312082,0.2207483591371557,0.26788195148345856,0.21283840548723174
YOR328W,0.011302263221895837,0.017403257345997965,0.018600242721659454,0.010810611557123241,0.028919667044833383,0.01974278548517088,0.03158177856712163,0.017377954805073394,0.012324912151615814,0.01979092348969339,0.02830115413192753,0.019005167470601384
YOR329C,0.014389512439665068,0.016618174805887224,0.019613176095492013,0.012470359314907373,0.019378087992202975,0.01721617781872178,0.018088536902885873,0.0154775363711,0.014950427825512149,0.018664188436840302,0.019062155901527045,0.01801816272814118
YOR330C,0.021383799969927533,0.023202829274713885,0.0220676915833653,0.01870300003792968,0.027988533423663697,0.025228270982106102,0.02956298438755177,0.02036606376912817,0.021330187049973158,0.02551195854927999,0.02705795224059249,0.02323590807645149
YOR332W,0.7109580211463318,0.7866913088334601,0.8133702112486577,0.6995325890475179,0.8039877754910661,0.8836341242876157,0.6627483438787057,0.8418174085957534,0.7387252162184106,0.8778178948463993,0.7857762276079375,0.9138943613817812
YOR334W,0.00988460063598336,0.01733068590175787,0.011898668191764508,0.012630614550754551,0.022805344819166386,0.014386121190986693,0.01339005382910497,0.013591470457063338,0.007927653318542165,0.01611126023086018,0.016329971081229563,0.01931102792773678
YOR335C,0.29371215459141636,0.2229952899976262,0.24485573896095508,0.34462518739966713,0.2071911041486875,0.2501198257195078,0.19397224228504745,0.22030794855993882,0.2986465007504843,0.24142520967424458,0.20985328819291468,0.246157372808923
YOR336W,0.017680576537292186,0.019834871105990082,0.020791069369818775,0.019470514574369924,0.02871351383870434,0.02361442761388707,0.02714186073620346,0.021170693323661775,0.01955868837570439,0.024247156490851268,0.025384960347768458,0.022306180144056338
YOR337W,0.007659299534813847,0.016658218600600207,0.017414776137535764,0.014686454128144783,0.020220613557081366,0.01660299888271251,0.015589416148788528,0.01822113334467183,0.009193582588136516,0.01380115255841411,0.019393671656336212,0.017884198692987716
YOR338W,0.012875133605182434,0.0592522309825882,0.05108662759441185,0.024627442907087307,0.16185982154069437,0.11566441437553303,0.11260425221492787,0.06167367665803853,0.009536015623807998,0.08655908238317263,0.14898963831035886,0.11438193800350467
YOR339C,0.0009757409083682103,0.0015805521324947314,0.003402829000665841,0.0011636882376540774,0.0008637657051694421,0.0013539878767987476,0.0009145257750371216,0.0015433451747380459,0.000801345850740168,0.0015422008456277927,0.0016221225435849565,0.0008652500623441511
YOR340C,0.1374060748279891,0.12181004122856746,0.1260747120415267,0.14205363604967416,0.1093035436713755,0.16310622171502795,0.10493325269755405,0.12139092736523298,0.12630484269944367,0.15606981773303188,0.10418646019177948,0.16779261556683844
YOR341W,0.1637557354562919,0.16386101445249887,0.17348496793380958,0.20617780718504589,0.15805743398383268,0.20088649831504124,0.13592855595410772,0.15994984649986788,0.15584369249864521,0.19637872789664113,0.15137818326476243,0.20764375086368003
YOR342C,0.043966045984053605,0.04207698609615006,0.04274991037786646,0.05305774849469788,0.040262627224833675,0.0490056257344579,0.03159539048595991,0.040547886863572295,0.04247994671127987,0.046890644349321026,0.03673845928551606,0.05322218259827652
tM(CAU)O2,0.0,0.0013384501246530725,0.0,0.0,0.0,0.0015765612264095007,0.0,0.0013069423646598643,0.0,0.0015961896119130884,0.0030220365195555354,0.0
YOR344C,0.04090313495995782,0.03071195132519002,0.021758386924778522,0.045448976700357656,0.05238158106787786,0.03912015411584101,0.038185462185760514,0.028594141063062677,0.039368262774423166,0.037988846041422754,0.04757277518174594,0.04042893566157759
tP(UGG)O3,0.00460766540062766,0.01628447651661238,0.02045134601410278,0.004710166676218885,0.008157787215489175,0.01918149492131559,0.010076719187909025,0.0185513207872553,0.0037841331840507927,0.027512101505335316,0.010724032371478323,0.013619676907269047
YOR346W,0.022028272272458838,0.017507817732761836,0.020012383274180097,0.027356091188483075,0.02426841231248233,0.028524205809714997,0.02361398655576147,0.020179946591766276,0.02365549266285939,0.027767212269800896,0.024519620812760785,0.030040445001131604
YOR347C,0.05588723344780439,0.04300971788119634,0.05076490980875888,0.02704401919360125,0.04194429732901755,0.04129986944780869,0.06056363077189614,0.03977185075135081,0.06317148650312544,0.03916583434111625,0.052843164296641994,0.03507229718417321
YOR348C,0.0006558355862207253,0.0008914859406904589,0.0006237767162799858,0.00025785583993899003,0.0010182347546340504,0.0008400654710065223,0.0011348130055205158,0.00026114997979973567,0.0004971853818460896,0.000797366617264978,0.000956105075872155,0.0007157786403820229
YOR349W,0.0045245374165957175,0.007145443626168191,0.008166231499372041,0.006300454909684539,0.010407486267183356,0.00982557246291617,0.00928275088665257,0.007469024035664089,0.005295835873555621,0.00915957776011467,0.011975695943554403,0.008435073094888536
YOR350C,0.014390357986288625,0.013170374197670648,0.012656723199559345,0.014657757492412498,0.01742357239606718,0.01835840838551287,0.01633975467463713,0.014729313599475888,0.01385162184161876,0.016956536660882697,0.01702926035961297,0.018798203313428435
YOR351C,0.0006661684916570111,0.0005231960326622452,0.00021120150789090652,7.566532813203027e-05,0.000864922018027768,0.0004622046968991709,0.0007631250331635061,0.0003192998414329655,0.00036473572858320894,0.0005459524040746909,0.0010336416743593566,0.00045945898000425694
YOR352W,0.02240278694787931,0.024005564520178598,0.025025193841887346,0.016956600034387984,0.032304837373337135,0.025795803514872692,0.03252347986166499,0.025661137325425062,0.028498437496437694,0.025012016013572592,0.02928770220072701,0.026544280648236086
YOR353C,0.013431779328244783,0.020009934587629837,0.02265634288893866,0.014174935563337964,0.03075331859725919,0.021624421161294465,0.025096734581207383,0.021601537951736628,0.015422127693490027,0.02239747664169085,0.02874676602004095,0.02204845808761668
YOR354C,0.04107263029161645,0.04574537085983855,0.04471964831194364,0.04254344094649315,0.04426257450468643,0.05017095311408621,0.04416110574977642,0.040650474812626236,0.04203236106585451,0.04520963928580718,0.04250077345378506,0.04889903354125951
YOR355W,0.057271061594721534,0.0322091546126191,0.03364963591386749,0.05399936555361146,0.032703245965054265,0.03519291511856047,0.03119005714421787,0.03524528441469828,0.06846555417047091,0.03789663078606558,0.032998689092566084,0.03665937957470491
YOR356W,0.025084201601872587,0.015042706589187306,0.018578801370781734,0.021714050237086283,0.008164086665076425,0.013719582757427464,0.007753460158374566,0.01841829973362357,0.027000301637551606,0.01276566508639565,0.00947595138395382,0.01348821284445757
YOR357C,0.06681114830910108,0.09696665562164646,0.09183185564124723,0.05459511374708252,0.0950011402094694,0.10397242133485839,0.0995239602909716,0.08872108934943848,0.06295421569829955,0.10923922656530198,0.10069448577375102,0.1145910088879773
YOR358W,0.018328269038052247,0.018998555936047778,0.022788642701428812,0.013293137063995517,0.019361148324760973,0.02056682511007727,0.022552657230082103,0.017844603804883667,0.017491104495168112,0.019959759915635426,0.02124379745969039,0.018522760593885905
YOR359W,0.007341674331290546,0.015912839085735337,0.015111204983153005,0.01325100832562823,0.020472322439534663,0.01725140673939898,0.014299742582011978,0.01880424335874722,0.0064534387495638005,0.015350906527018924,0.016248148631593715,0.02141284473097196
YOR360C,0.03605498175991144,0.06864924631534407,0.06294266938447526,0.04557086259241771,0.0835765300226866,0.06269951152405034,0.0503116193739172,0.07587821475572903,0.03850355514771682,0.0599601976925102,0.0693423593162911,0.08202450417402783
YOR361C,0.18098043976556802,0.17685464854753571,0.1764673444522547,0.17052084253782285,0.17487714339418972,0.22159487210706494,0.15109206775273373,0.18589976196983288,0.1735555966143642,0.19828397449348045,0.16647909832975497,0.23038634677453085
YOR362C,0.20603736230644495,0.27966937963580757,0.2653443701240951,0.2043193923062516,0.23107483489711975,0.22317928550341518,0.2241875488051304,0.2810632539350957,0.20771822964343678,0.21434507699029526,0.23430354510464463,0.22726455466345702
YOR363C,0.01182960904274619,0.01409011443281355,0.016131076871305994,0.011491470472477278,0.01753056401626397,0.014930277075279334,0.0186832787374605,0.015055327204246701,0.012560101632168589,0.01583925743736451,0.018481843023186048,0.015416315137589644
YOR365C,0.0006806778432745407,0.0005551526085208766,0.00024900177776910855,0.0004281969705653531,0.0006674553176309326,0.0005994217162911122,0.000539824242209412,0.00040656303673367944,0.0005160181614614717,0.0011034265309626463,0.000626729164566915,0.0006964607509398945
YOR367W,0.053015256021339434,0.06753268202477487,0.06403505483071173,0.05369590010889528,0.0582178085284204,0.06109870294054349,0.05761512382733866,0.06846840411565148,0.05328949907422116,0.0637443016192821,0.061154019893152854,0.06027908767664253
YOR368W,0.014697869379217344,0.018551935272090054,0.015560404765702977,0.012073528505497772,0.01542751151891244,0.019576050987735058,0.02213962714884171,0.0172094530992079,0.015807138616921033,0.021294735305134815,0.01876220853418676,0.01799866163441631
YOR369C,2.787936766431723,1.4998637331924027,1.3908812445991943,2.9329045643894887,0.9439725206494618,1.1318327555194467,0.9703375807236403,1.6212959499154882,2.57153964920314,1.088798247809313,0.9728627288834426,1.0040178185549518
YOR370C,0.05887926755888563,0.08177455551810976,0.08784575936210881,0.0598957181145481,0.08693547773793621,0.09169285548026812,0.07195166024189117,0.08443005955919898,0.0686643405438144,0.09233045585588615,0.084779757645602,0.09051194279619698
YOR371C,0.017288371294277044,0.021228788328062936,0.02402402444633164,0.01802721173572353,0.024664240233125214,0.021358781601102807,0.02392669454606174,0.021227346965281578,0.016285475680664276,0.02004240591393099,0.0238506235273348,0.0230813688868593
YOR372C,0.024464509150951625,0.02651074004341361,0.02827711617256048,0.02231721829922757,0.041196825438220334,0.03647909302000197,0.03388039767771453,0.02565004047625605,0.023785980014033557,0.03652867258691579,0.03928497572817059,0.04158865627041084
YOR373W,0.008319006832744164,0.014366472063667913,0.01390656007732738,0.011424659597637294,0.019325773117788034,0.02234440099876657,0.017208743623988793,0.014898249151553918,0.00793632795439224,0.018593910904732253,0.01810466255332511,0.022540772267501508
YOR374W,0.09303696987020782,0.052813011168602486,0.07990432938778122,0.03213236992817814,0.10144711279754895,0.05747879471284638,0.16487563430549385,0.044109304807270426,0.11373134528503342,0.06564329778992575,0.11124871937613814,0.048527095391516145
YOR375C,0.1274711767976598,0.08296660018377515,0.09559313175627775,0.11722050270077736,0.06531855832539954,0.07164713558663817,0.06177929455669488,0.08195349489232592,0.1299094786189654,0.07433289899615951,0.068260994229431,0.07010443546997748
YOR376W-A,0.04678552560637316,0.03883221323192183,0.039778991697760356,0.01811602567776494,0.03463921956115404,0.02877224238197339,0.053816324454107535,0.02874435418684612,0.04424524953659389,0.03659980924239178,0.038182269102845896,0.018858014179295602
YOR377W,0.05311954940951736,0.061422816366842145,0.06078748798977209,0.052438661703303774,0.13571083887911878,0.10057521481556729,0.11520629302939117,0.06644617559541631,0.058243996688355934,0.09732305913853351,0.12449430735645559,0.10533240619538115
YOR378W,0.0015139062423966424,0.0029184376084532455,0.00320705612666702,0.002180686998821935,0.0029971111213595576,0.004368654101556631,0.0032248367922902027,0.003740278739931995,0.0024301340671688976,0.004930606865921948,0.0030201559741171065,0.004393553521299486
YOR380W,0.009881971752835492,0.01366856592724167,0.0132032397975545,0.008538429804549977,0.01580875020397349,0.013835163358140395,0.01433405647398609,0.01405727742329102,0.009999773222534224,0.01661056040822748,0.01642830490949871,0.01570029989012419
YOR381W,0.0060311169372783725,0.010657629579686289,0.009586167416357316,0.007199727686636187,0.018833380499829182,0.015502467344899276,0.01570627721989083,0.011175026954046279,0.005451811205133206,0.014160048109196782,0.015867350971729276,0.013854980256472232
YOR381W-A,0.00197471374312614,0.0034895306821312246,0.0018781848380298473,0.0026915238149822196,0.0069923890418478645,0.004110320340281913,0.0018508259732894128,0.0034073854507203605,0.003243542729186394,0.006242241518017257,0.002626293641994692,0.004085903072180714
YOR382W,0.04332028273982969,0.05834059109188141,0.057519410664664074,0.04188683937066079,0.7976567799487951,0.446997337005658,0.7118739399764403,0.053133916872170624,0.042267416189710194,0.46504699309228564,0.847718344630099,0.44467029059652435
YOR383C,0.020345303147625823,0.018426754737972555,0.018942314657722382,0.017615108773587518,0.2937943903749919,0.10684837583596914,0.30950482261292717,0.017020386547530346,0.020346145216770188,0.11556025365587674,0.3176336423015172,0.10465465519443845
YOR384W,0.0004899289793072449,0.0010821962242052532,0.000898675783259851,0.0005008278491169446,0.016988850034079482,0.0069927475156188485,0.015087745908840275,0.0006340324826023963,0.000775986804830669,0.005420478077670681,0.013718228751507714,0.0074787542308522945
YOR385W,0.225196355266105,0.11710864969232389,0.1229084158006732,0.3579457521544854,0.20154862174222285,0.1261868344466547,0.21136432614965092,0.09942750745202013,0.1898121205119878,0.1361640949796831,0.22249959734979025,0.11137004373886861
YOR386W,0.012796145055457389,0.012946158830706843,0.01303460277592714,0.011183281451251123,0.012670208943828332,0.009618149596259675,0.01613920248708368,0.012811769294708557,0.013687750317166581,0.010112431259187956,0.013039547932503644,0.009105726846574163
YOR387C,0.0,0.00031467587471714745,0.0013549546013484246,0.0,0.0001891660803591693,0.000555985360038133,0.00033380436233239005,0.0010754388862176986,0.00014624669310341228,0.00018763581589316497,0.00017762372457935113,0.00015790929747558314
YOR388C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.435613847937233e-05,0.0,0.0,0.0,8.670351346802576e-05
YOR389W,0.0033527513912069715,0.004619234859799607,0.005242703001119286,0.004066330943498318,0.013039044889546521,0.012478814270496167,0.010598974638405558,0.004755631492372302,0.00490031635344707,0.011556379980597895,0.011279836721372883,0.011741197317386718
YOR390W,0.0014705315108386149,0.0035514017935165294,0.002704053348369213,0.003808219865879098,0.002291123217967173,0.004183198360499677,0.0015620446157548944,0.004059863515751919,0.0031400254080421477,0.003098985150788709,0.002444688230580165,0.003390430208830805
YOR391C,0.0,0.0,0.0,0.00015832493029307174,0.0,0.00016118903295223185,0.0,0.0,0.0,0.0,0.0003089757225876108,0.0
YOR393W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOR394W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOR394C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOR396W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL283C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL282C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL281C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL280W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL279C,0.0020587441151740608,0.0029450649019405373,0.0024243236916413635,0.002304975181979454,0.0021869812535141196,0.0026527599359266246,0.001286389683562854,0.0038907025359289226,0.0020128368000270178,0.002375888615604677,0.0023469007013569585,0.003912034856343237
YPL278C,0.0010948907882679588,0.003869578578204922,0.0031241094335545975,0.0007461650180148727,0.007366239545075374,0.004937810573804014,0.011630272782650303,0.004093360739479245,0.0014986666075448684,0.00538384746988507,0.009829098976970232,0.007119989511918867
YPL277C,0.003474632925063481,0.006340267496222034,0.0057474508704738496,0.003629144816103075,0.012758244268158482,0.00872600793551652,0.013238968300742303,0.0056044973806930526,0.003908203124511475,0.010346884847715307,0.012582529784802435,0.009310500443165889
YPL274W,0.026658635532202893,0.045979698399846725,0.04120958497559606,0.026895447533535562,0.02103886467591284,0.03330568393375491,0.021719987157131637,0.04319362144883752,0.023467985628819202,0.03537270193543112,0.021261391910559965,0.032292368398201356
YPL273W,0.15662884661857748,0.18227383025146135,0.18052594543187575,0.16878638654919534,0.11088964552916665,0.14822665558161463,0.0987319924371973,0.18357582855881005,0.15768091515886132,0.1434424050898862,0.10726145481305216,0.14557086393714186
YPL272C,0.004744188819905517,0.004161588443134275,0.0037331822089235237,0.004082144452723033,0.2062651176396352,0.02418999637299244,0.3164409720850669,0.004917572335669262,0.005437939538561881,0.033625901839854276,0.24280571070915366,0.019007015772811026
YPL271W,0.18792692455417098,0.2721833932062355,0.26983255506362136,0.18100497655755426,0.3171048430478007,0.2918327441600158,0.3041524016105602,0.2731587336327489,0.19190961147686167,0.2933853513468111,0.3082612162291269,0.30294052778025576
YPL270W,0.027469903280175095,0.03516202254223948,0.040069937038095374,0.025065886993508774,0.03773885894655916,0.03495735818064601,0.03919742905214839,0.038132332719208115,0.02856176957388656,0.03669139202257065,0.03591916575014714,0.03482126312469933
