,log2 Fold Change,-log10 P-Value
YBR137W,0.3530427670822704,1.3612552786808645
YBR138C,1.0391905851221759,1.5422066683282778
YBR139W,0.9823349625164141,1.5363063509386317
YBR140C,0.47283863994236996,1.7998503451071173
YBR141C,0.5705973502822714,0.9013693208691148
YBR145W,0.199660017475989,0.23807903813068013
YBR147W,1.1627421783438452,1.0185646074913266
YBR148W,0.7750373375159731,3.493400537711672
YBR149W,1.307798379744659,3.582725833259474
YBR150C,0.9724249027475349,1.9155295120084934
YBR151W,0.05007230845890656,2.1354257091805557
YBR152W,0.48892281654231684,0.90662619990844
YBR153W,0.3851334463494336,1.0662399589225275
YBR155W,0.21752710379097587,0.3734142499207491
YBR156C,0.8968681717816099,2.1756187091617303
YBR157C,0.13414942695752347,0.6799084694453417
YBR160W,0.7358567527384469,4.089569255015573
YBR161W,0.9911599860047018,2.318657886923631
YBR162C,0.22382339363774983,1.252082525585578
YBR162W-A,0.3153452348018941,1.1397814842419896
YBR163W,0.6201516574989191,3.4325917076393404
YBR164C,0.005400401796910127,0.0581267230541779
YBR165W,0.8245082275538709,3.1609710517136125
YBR166C,0.24903559531907182,1.1175205063416347
YBR167C,0.06069566618915707,0.1664750167606884
YBR168W,0.3540028156626178,1.478598189748917
YBR169C,1.400014239025333,3.0226981036710474
YBR170C,0.8759155236329755,2.60281551403172
YBR171W,0.1311968312621714,1.8978026507776022
YBR172C,0.6474235134845305,2.0030145751117563
YBR173C,0.6041785681769862,1.832014206000121
YBR175W,0.37704739710797314,1.1493402281488971
YBR176W,0.7430111492918285,1.8412234110164047
YBR177C,0.3483717484040382,1.2250937468715783
YBR179C,0.4344667850360483,1.694600051017717
YBR180W,1.6714366684827586,2.0057422175824957
YBR182C,1.5567054859876739,2.1481640780196423
YBR182C-A,1.921515266824436,0.29119529518267
YBR183W,1.5884463572306031,1.9119114007189009
YBR186W,1.5352816414641932,1.6089656564963102
YBR188C,1.0849511353328003,4.277385120901274
YBR192W,0.17516070182555443,0.9014425921712989
YBR193C,0.49434840092157967,2.0615291683107873
YBR194W,0.7911374875272086,1.4933781617640771
YBR195C,0.6221453852532391,0.9464559484278556
YBR197C,0.6079186127504179,1.2468028852487365
YBR198C,0.18350098861711664,1.068617390241375
YBR199W,0.7875184283762515,2.9363205845389384
YBR200W,0.7296648473354245,2.1543598683271385
YBR200W-A,11.122420594548338,0.30537256395115603
YBR201W,0.857038750932062,2.4973994810542828
YBR201C-A,0.15764169807847397,0.28511615393361095
YBR202W,0.49833111174001565,1.591075594384835
YBR203W,0.6512081800669766,1.1193578721244113
YBR204C,0.8457544139116137,2.2966845535197344
YBR207W,1.3105706342158066,3.1463917456855097
YBR208C,0.01801114273619067,0.18932846797416147
YBR210W,0.1968583110189325,0.5323585690109295
YBR211C,0.6024431886224486,1.9895072429361598
YBR212W,0.8099989512312941,1.8515325065707788
YBR213W,0.5517387305940218,0.8430928877873047
YBR214W,0.8473337654447732,1.3096821575251372
YBR215W,0.7524775863046005,2.2848167778058843
YBR216C,0.28429969504066915,1.2760255485133587
YBR217W,0.20092398323113125,0.7974623855642885
YBR221W-A,1.681287930520084,0.2907918247231802
YBR222C,0.8196799902765349,2.637238073539711
YBR223C,0.42180598543735315,0.7409801673315646
YBR225W,0.7868169175385903,2.670100308568572
YBR227C,0.055730902146643606,0.3544550525535995
YBR228W,0.4967280192947385,1.6272608922966698
YBR229C,0.025296866125579857,0.1650420384928786
YBR230C,0.406231440961583,0.5236629309893123
YBR230W-A,0.02794654354425127,0.023961791705878192
LSR1,0.6766261999756351,1.6033489483795589
YBR231C,1.0739791975867272,2.890738250580112
YBR233W,0.783310034832507,2.182840561093776
YBR234C,0.09674972132019127,0.4093720673279753
YBR235W,0.741409884697341,2.6690678544508053
YBR236C,0.4972095814744914,2.3642925245508923
YBR237W,0.2625798806272704,1.725559808774568
YBR238C,0.26081092346227946,0.6752116473581535
YBR239C,0.669032535727304,2.871234116282843
YBR240C,0.3886400688151815,1.1238940309762337
YBR241C,1.3478929448863561,2.80161952487265
YBR242W,0.08218687724328344,0.13329199953338872
YBR246W,0.1755892738853594,0.7908937041659139
YBR247C,0.13063887186816597,0.24119310555124357
YBR250W,0.6002756358523544,0.9148555439046696
YBR251W,0.2624934003024764,2.6515515012094317
YBR254C,0.25411920032996166,1.2884852657280585
YBR255W,1.047939385335685,2.739846528824722
YBR255C-A,1.1814839355812334,2.181936921087826
YBR256C,0.5709210153100248,2.4423021169346257
YBR257W,0.1432851362771958,0.7120611827690896
YBR258C,0.273302085854671,0.861248287486351
YBR259W,0.4032426098849116,1.7638207357038511
YBR260C,0.5390487510684506,2.6596676756167184
YBR261C,0.05674505815322481,0.11285093635982447
YBR262C,0.378570341366247,2.5165120987658747
YBR264C,0.2042050848801809,0.528642485391606
YBR267W,0.51828216203394,0.7373827325618446
YBR269C,1.1337886496397755,2.613455383086337
YBR270C,0.7545531433510003,1.7815751417724452
YBR272C,0.13038962237530294,0.4619002574502105
YBR273C,0.48691201061849054,1.4726244638223807
YBR274W,0.4370839072860195,1.9362309435573093
YBR275C,0.2607747726535205,0.6122760388562618
YBR278W,0.29982141431258463,1.1343390868860683
YBR279W,0.18198704437722546,0.8930736442322027
YBR280C,0.652032883856388,1.461208568164907
YBR281C,0.24826000751868973,1.327218180192677
YBR284W,1.5741967209083558,3.333952346744199
YBR285W,0.5557122809875924,0.6181707650908569
YBR287W,0.5431180421777276,1.2938289876069242
YBR289W,0.6980031698776454,1.5074825143360593
YBR290W,0.5939708332560103,1.9855065350526453
YBR291C,0.5394350616543173,1.850959106287943
YBR293W,0.6791919652977639,2.4477069141305345
YBR294W,2.8929492270224264,2.645848195223326
YBR295W,1.768738473425514,2.473075116701956
YBR296C-A,1.3909456820424353,0.6628727594891661
YBR297W,0.7777040929871398,1.9104332328576792
YBR298C,0.38036476529849866,0.26578886480201147
YBR298C-A,10.60478491974208,0.30537256395115603
YBR299W,0.7801827527253067,0.42828240994815303
YBR301W,3.2877590848459004,2.8251614390112207
YCL064C,0.46288272928921464,2.5523809223228495
YCL063W,0.5932331884163514,1.5568628955861596
YCL061C,0.36463981954620694,1.6190648705265334
YCL058C,0.39713082612963874,0.3889379163100718
YCL058W-A,0.957506877761163,1.1995585495231447
YCL057C-A,0.26975409313295534,0.7132536134855523
YCL057W,0.32402002709491523,2.585547788732821
YCL056C,0.36348267951274316,1.363141887626673
YCL054W,0.1426630018587507,0.23013306636145406
YCL052C,0.2920152995458786,0.8313574373605815
YCL051W,0.06863044517063037,0.12612537356097697
YCL049C,1.8477486428860035,4.680607617847445
YCL048W-A,2.472404978864794,1.9698966168222236
YCL048W,0.7458739978930791,0.6948876275667839
YCL047C,0.12925590586742147,0.5338705831406065
YCL045C,0.018559237360942223,0.14984239171697672
YCL044C,0.5592920391883306,2.0592813248969044
YCL043C,0.3554170031797515,1.7555911018243944
YCL042W,0.27220731647086643,0.30272180534051446
YCL040W,1.2439681695709506,1.499757646603059
YCL039W,1.0692230697013503,2.975778422649149
YCL038C,1.5816625864034315,3.0304330992525284
YCL035C,1.2738676452508095,3.646483042868672
YCL034W,0.30411513274870505,0.9972311791409436
YCL033C,0.6811387561198623,2.656497721362586
YCL032W,0.4471534777567852,1.0036160543348511
YCL031C,0.38155385643132433,0.902981475752852
YCL029C,0.2904268318037355,0.7605698815802192
YCL026C-B,2.8472955917717817,3.3458587464735516
YCL026C-A,3.0255518697134827,2.8254411195951596
YCL025C,0.5161178198962203,1.6376245061364636
YCL024W,0.599603009230782,2.9782338718060655
tE(UUC)C,12.409264909716809,0.30537256395115603
YCL021W-A,0.5365431434554613,1.2382613078577498
YCL017C,0.5095840753508898,2.698547525116039
YCL016C,0.6951118384352971,1.3311998303229675
YCL014W,0.43734029390831003,1.4953379579841264
YCL012C,0.5548119134801347,1.4852086193087712
YCL010C,0.4290687269219148,1.3957128081754835
YCL008C,0.4016595018485167,1.1322508692116608
YCL005W-A,0.1837325538249974,1.1921513869724247
YCL005W,0.5249407738278749,1.5765945529271368
YCL004W,0.6964324734168962,1.7538554385363863
YCL002C,0.4311005588156027,2.1347606664000267
YCL001W-A,0.8118481258183922,0.6906822762661672
YCR002C,0.18860171639881612,1.2400681719771605
YCR005C,0.2146073669219778,0.31903745443509157
tP(AGG)C,13.905447611276387,3.6533297173988135
YCR007C,0.7860575411109564,1.4490972833876345
tN(GUU)C,12.189129663143637,0.30537256395115603
YCR008W,0.10300101475940156,1.7891935391723897
YCR009C,0.3208019753518794,2.0167260787209083
YCR010C,1.9774359607631085,1.6768323234583355
YCR011C,0.48542027139868005,3.33650944246961
YCR014C,0.6306120159584927,2.9987363378204988
YCR015C,0.3026971792806867,1.4938886519963026
tG(GCC)C,12.24882338442436,0.30537256395115586
YCR016W,0.07408639067017636,0.372464774934214
YCR017C,0.44944993335289224,1.8629352704874593
YCR018C,1.157185994784606,1.3609957611287904
YCR019W,0.2252986503446165,0.6214532343625546
YCR020C,1.2769606476556663,1.8179643888640176
YCR020C-A,0.4225247835126537,1.0753013491964578
YCR020W-B,0.48902169400044226,0.9029352711110278
YCR024C,0.6829246664911867,2.4917626079977735
YCR026C,0.7664511164235314,3.833462556116725
YCR027C,0.5365620261972773,2.690051951927516
YCR028C,0.7336548247228428,2.0064311099360905
YCR030C,0.2991445484078313,1.1571023034674326
YCR032W,0.6433730432747814,2.2060167383668254
YCR033W,0.5080168345519739,3.2792896456844622
YCR035C,0.2536495485364602,0.8090383266159556
YCR036W,0.6521363794202077,2.6727316503700758
YCR037C,0.7152516357965473,2.2455324273990174
YCR038C,0.37487854523270164,0.8953079194157492
YCR042C,0.37742350518732415,1.5960842472514702
YCR045C,1.713875683465819,1.2548608713969625
YCR047C,1.0074974622361932,1.6159856812187345
YCR048W,1.1764581905667049,1.780308044827347
YCR052W,0.2775899248185869,0.8783315520992359
YCR054C,0.4472483813548746,0.9810870926760702
YCR060W,0.030383169837451224,0.049066481769087476
YCR061W,0.7189083284884941,1.4491150406198336
tS(CGA)C,13.176828580325273,0.6583208627245231
YCR063W,0.9356839364479628,1.1489707264865228
YCR065W,0.3348201372448742,0.48741857924352344
YCR066W,0.3729321661534793,1.7767126434192846
YCR067C,0.13260032207466818,1.2986750266114582
YCR068W,1.312445140770688,2.654347191379449
YCR069W,0.8565302318245639,4.8668530328200434
YCR072C,0.41435131661086044,0.4705244909427039
YCR073C,0.9967085355731344,2.7246478953175792
YCR073W-A,0.5822273913878173,1.2386510075377875
YCR075W-A,0.7926719746488954,2.0192784841767826
YCR076C,0.5242055282566638,1.3973937404036476
YCR077C,0.22005260439284327,0.737642449649929
YCR079W,0.9731747523143782,2.606963710077595
YCR081W,0.4190917257619949,1.962351670147924
YCR082W,0.33324243518957614,2.782865718446594
YCR083W,1.1234166880434977,3.1321920100788296
YCR086W,1.0754731541361138,2.4349490172424226
YCR088W,0.5212811253302183,2.1245686231706506
YCR089W,0.2618402814752037,0.31539927545246366
YCR092C,0.3001695440534384,1.0370547442776783
YCR093W,0.2847780358023231,1.0321146098750753
YCR095C,0.34842036717033625,1.547045216091499
YCR095W-A,0.5236750520295139,1.8044117681094807
YCR097W,0.7228283179041602,1.6102628432114239
tT(AGU)C,13.298414183958569,0.30537256395115586
YCR099C,0.24019914834916828,0.9533645899365261
YCR100C,0.0950636301477998,0.14706268282095797
YCR101C,0.04575834174300113,0.11793724880878523
YCR102C,0.5047806254364043,1.038223126238605
YCR104W,2.799158936012573,1.5153233461760558
YCR105W,0.20091147513886243,0.17251059137861346
YCR106W,0.27953990417699565,1.8948422306376655
YCR107W,0.1411871630556554,0.671726301935547
YDL248W,0.6064069553751817,1.3390506996127853
YDL247W,1.0972872534006644,1.8040455885577786
YDL244W,1.2906905917814901,1.3319597552750628
YDL243C,1.0938468676999398,1.346133199778152
YDL239C,1.3889900892885683,2.6993118394210533
YDL238C,0.9406504460503073,2.2239743879653773
YDL235C,0.15050286509028388,0.5353546030748912
YDL234C,0.237783797454626,0.5068412817844733
YDL233W,1.0961917690605794,2.3193945036851313
YDL231C,0.3827697220704308,2.3490983950882995
YDL230W,1.1054306338304105,3.3757664593087653
YDL226C,0.3620386904386234,1.1611284659175998
YDL225W,0.3262255103540359,1.7295125166858842
YDL224C,0.28352316409592754,1.352606191736124
YDL223C,1.7347353269152967,2.5436640519078826
YDL222C,2.237265386174879,2.099077673791486
YDL220C,0.759950772702997,2.4800164516366574
YDL218W,0.8289055468627787,2.576502436113355
YDL217C,0.5797448635953283,1.3268430463430365
YDL216C,0.39668533935201905,1.1336666658933212
YDL215C,0.7080610496805424,1.0400051619527813
YDL214C,1.252425371420541,1.6795721794161294
YDL211C,0.029306250995276804,0.022510253437422276
tG(GCC)D1,13.341816934065934,0.6553013625704631
YDL210W,0.16112989530566565,1.0646851525377197
YDL209C,0.6480968329622605,1.092657688832394
YDL207W,0.2622716223589817,1.0039822824460638
YDL206W,0.8663670089266674,2.518775125918366
YDL204W,1.0113540343583678,1.0500893828168771
YDL203C,0.5110635338480385,1.6843458007082404
YDL202W,0.05724694513375585,0.2623042954059999
YDL200C,0.6379803296258263,1.7532780586904446
YDL199C,1.5807785493614184,1.9410828983686863
YDL197C,0.6566013274716086,1.6138294651976541
YDL194W,0.6013873711160466,1.239420303234966
YDL193W,0.5916787312901156,2.0698928978868483
YDL190C,0.4006393482322557,2.972641282291152
YDL189W,0.5337494758549561,1.8913288927332552
YDL183C,0.9379862171521862,1.2254352208397237
YDL181W,0.9230151600046715,1.495032895527691
YDL180W,0.5149959424012995,1.4066791078974414
YDL177C,0.4179970104871965,0.9610049868383788
YDL176W,1.0223796591743017,2.7352945979536085
YDL175C,0.905370657257889,2.835017857026321
YDL174C,0.4702935208805242,1.3754609170666257
YDL173W,0.5799049476989581,2.3124700013777004
YDL170W,0.9417421482779148,2.5660377607374945
YDL169C,2.5544336363100175,3.0416081308575866
YDL168W,0.3648881797917535,1.4002920601968583
YDL167C,0.06351866796373386,0.06943716224731246
YDL165W,0.1444113342209815,2.241842841789965
YDL164C,0.4475605726054608,4.303581121201912
YDL161W,0.4881201657613074,1.4994690404359834
YDL160C-A,0.16150950627803934,0.6302542168633293
YDL160C,0.1479968175777206,0.491054415312758
YDL159W-A,11.354431035019243,0.30537256395115603
YDL159W,0.7257813003043587,3.115560988494619
YDL157C,0.3154516591893944,1.479859787947767
YDL156W,0.566176843329686,1.3662965397906626
YDL155W,0.6900903636650142,1.5303779408825602
YDL150W,0.12107081280359692,0.2516204500307595
YDL149W,1.0714354660860712,2.568933611526041
YDL147W,0.2535483881289759,1.2422558851119219
YDL146W,0.47642391886947216,1.1431486351207334
YDL144C,0.24009486724177848,0.6882608326248185
YDL142C,0.457006087733881,1.0271762279431569
YDL141W,0.1557428817840552,1.4130338596317518
YDL140C,0.17215339702125773,0.5345473289959765
YDL139C,0.84592210749715,2.2857634719216615
YDL138W,1.1770256997031514,3.0085832528269973
YDL137W,0.8370168036348208,2.9025634054995946
YDL135C,0.36418772609240563,2.93069495959122
YDL134C,0.7551990132315329,2.913799577947877
YDL133W,1.1988731539170385,3.2966379477734473
YDL132W,0.3739362087181758,2.3394874426194803
YDL131W,0.10068052196370232,0.5547141769552939
YDL130W-A,1.3740451994132492,1.722369869505145
YDL129W,0.5346030267594125,2.062996051725807
YDL128W,0.21253838848410458,1.0167234912517984
YDL127W,0.3832461885528173,0.7351395806458725
YDL126C,0.07771457837295113,0.43378284294977476
YDL125C,0.18760584835546182,1.3471137282676044
YDL124W,1.5326236564617348,3.075437735946452
YDL123W,1.2744886949145664,2.5663304547739223
YDL122W,0.42231695992820273,2.430771063407279
YDL119C,0.5116404160299374,1.9172120540317326
YDL118W,11.918150729230655,0.6553013625704633
YDL117W,0.403674393585273,1.9182982672086604
YDL116W,0.15067316703018407,1.304427263756763
YDL115C,0.549839024536963,1.1366251645119236
